ground,season,scorecard_no,countries,runs,overs,innings_x,team1_inn1,team2_inn1,first_inn_lead_of_team1,team1_inn2,team2_inn2,team1_inn1_over,team2_inn1_over,total_day,bat_first,field_first,innings_y,team_no,country_won,won
Harare,2019/20,Test # 2381,Sri Lanka,515,176.2,1st INNINGS,0,515,157,0,14,0,176.2,5,Zimbabwe,0,1st INNINGS,2,Sri Lanka,1
New,2019/20,Test # 2382,England,400,98.2,1st INNINGS,400,0,217,248,0,98.2,0,4,England,0,1st INNINGS,2,England,1
New,2019/20,Test # 2382,South Africa,183,68.3,1st INNINGS,0,183,-217,0,274,0,68.3,4,England,0,1st INNINGS,1,England,0
Harare,2019/20,Test # 2383,Zimbabwe,406,115.3,1st INNINGS,406,0,113,247,0,115.3,0,5,Zimbabwe,0,1st INNINGS,1,drawn,2
Harare,2019/20,Test # 2383,Sri Lanka,293,119.5,1st INNINGS,0,293,-113,0,204,0,119.5,5,Zimbabwe,0,1st INNINGS,2,drawn,2
Rawalpindi,2019/20,Test # 2384,Bangladesh,233,82.5,1st INNINGS,233,0,-212,168,0,82.5,0,4,0,Pakistan,1st INNINGS,2,Pakistan,0
Rawalpindi,2019/20,Test # 2384,Pakistan,445,122.5,1st INNINGS,0,445,212,0,0,0,122.5,4,0,Pakistan,1st INNINGS,1,Pakistan,1
Basin,2019/20,Test # 2385,India,165,68.1,1st INNINGS,165,0,-183,191,0,68.1,0,4,0,New Zealand,1st INNINGS,2,New Zealand,0
Basin,2019/20,Test # 2385,New Zealand,348,100.2,1st INNINGS,0,348,183,0,0,0,100.2,4,0,New Zealand,1st INNINGS,1,New Zealand,1
Shere,2019/20,Test # 2386,Zimbabwe,265,106.3,1st INNINGS,265,0,-295,189,0,106.3,0,4,Zimbabwe,0,1st INNINGS,2,Bangladesh,0
Shere,2019/20,Test # 2386,Bangladesh,560,154,1st INNINGS,0,560,295,0,0,0,154,4,Zimbabwe,0,1st INNINGS,1,Bangladesh,1
Hagley,2019/20,Test # 2387,India,242,63,1st INNINGS,242,0,7,124,0,63,0,3,0,New Zealand,1st INNINGS,2,New Zealand,0
Hagley,2019/20,Test # 2387,New Zealand,235,73.1,1st INNINGS,0,235,-7,0,132,0,73.1,3,0,New Zealand,1st INNINGS,1,New Zealand,1
The,2020,Test # 2388,England,204,67.3,1st INNINGS,204,0,-114,313,0,67.3,0,5,England,0,1st INNINGS,1,West Indies,0
The,2020,Test # 2388,West Indies,318,102,1st INNINGS,0,318,114,0,200,0,102,5,England,0,1st INNINGS,2,West Indies,1
Old,2020,Test # 2389,England,469,162,1st INNINGS,469,0,182,129,0,162,0,5,0,West Indies,1st INNINGS,1,England,1
Old,2020,Test # 2389,West Indies,287,99,1st INNINGS,0,287,-182,0,198,0,99,5,0,West Indies,1st INNINGS,2,England,0
Old,2020,Test # 2390,England,369,111.5,1st INNINGS,369,0,172,226,0,111.5,0,5,0,West Indies,1st INNINGS,1,England,1
Old,2020,Test # 2390,West Indies,197,65,1st INNINGS,0,197,-172,0,129,0,65,5,0,West Indies,1st INNINGS,2,England,0
Old,2020,Test # 2391,Pakistan,326,109.3,1st INNINGS,326,0,107,169,0,109.3,0,4,Pakistan,0,1st INNINGS,2,England,0
Old,2020,Test # 2391,England,219,70.3,1st INNINGS,0,219,-107,0,277,0,70.3,4,Pakistan,0,1st INNINGS,1,England,1
The,2020,Test # 2392,Pakistan,236,91.2,1st INNINGS,236,0,126,0,0,91.2,0,5,Pakistan,0,1st INNINGS,2,drawn,2
The,2020,Test # 2392,England,110,43.1,1st INNINGS,0,110,-126,0,0,0,43.1,5,Pakistan,0,1st INNINGS,1,drawn,2
The,2020,Test # 2393,England,583,154.4,1st INNINGS,583,0,310,187,0,154.4,0,5,England,0,1st INNINGS,1,drawn,2
The,2020,Test # 2393,Pakistan,273,93,1st INNINGS,0,273,-310,0,0,0,93,5,England,0,1st INNINGS,2,drawn,2
Seddon,2020/21,Test # 2394,New Zealand,519,145,1st INNINGS,519,0,381,247,0,145,0,4,0,West Indies,1st INNINGS,1,New Zealand,1
Seddon,2020/21,Test # 2394,West Indies,138,64,1st INNINGS,0,138,-381,0,0,0,64,4,0,West Indies,1st INNINGS,2,New Zealand,0
Basin,2020/21,Test # 2395,New Zealand,460,114,1st INNINGS,460,0,329,317,0,114,0,4,0,West Indies,1st INNINGS,1,New Zealand,1
Basin,2020/21,Test # 2395,West Indies,131,56.4,1st INNINGS,0,131,-329,0,0,0,56.4,4,0,West Indies,1st INNINGS,2,New Zealand,0
Adelaide,2020/21,Test # 2396,India,244,93.1,1st INNINGS,244,0,53,36,0,93.1,0,3,India,0,1st INNINGS,2,Australia,0
Adelaide,2020/21,Test # 2396,Australia,191,72.1,1st INNINGS,0,191,-53,0,93,0,72.1,3,India,0,1st INNINGS,1,Australia,1
Bay,2020/21,Test # 2397,New Zealand,431,155,1st INNINGS,431,0,192,180,0,155,0,5,0,Pakistan,1st INNINGS,1,New Zealand,1
Bay,2020/21,Test # 2397,Pakistan,239,102.2,1st INNINGS,0,239,-192,0,271,0,102.2,5,0,Pakistan,1st INNINGS,2,New Zealand,0
Melbourne,2020/21,Test # 2398,Australia,195,72.3,1st INNINGS,195,0,-131,200,0,72.3,0,4,Australia,0,1st INNINGS,1,India,0
Melbourne,2020/21,Test # 2398,India,326,115.1,1st INNINGS,0,326,131,0,70,0,115.1,4,Australia,0,1st INNINGS,2,India,1
SuperSport,2020/21,Test # 2399,Sri Lanka,396,96,1st INNINGS,396,0,-225,180,0,96,0,4,Sri Lanka,0,1st INNINGS,2,South Africa,0
SuperSport,2020/21,Test # 2399,South Africa,621,142.1,1st INNINGS,0,621,225,0,0,0,142.1,4,Sri Lanka,0,1st INNINGS,1,South Africa,1
Hagley,2020/21,Test # 2400,Pakistan,297,83.5,1st INNINGS,297,0,-362,186,0,83.5,0,4,0,New Zealand,1st INNINGS,2,New Zealand,0
Hagley,2020/21,Test # 2400,New Zealand,659,158.5,1st INNINGS,0,659,362,0,0,0,158.5,4,0,New Zealand,1st INNINGS,1,New Zealand,1
New,2020/21,Test # 2401,Sri Lanka,157,40.3,1st INNINGS,157,0,-145,211,0,40.3,0,3,Sri Lanka,0,1st INNINGS,2,South Africa,0
New,2020/21,Test # 2401,South Africa,302,75.4,1st INNINGS,0,302,145,0,67,0,75.4,3,Sri Lanka,0,1st INNINGS,1,South Africa,1
Sydney,2020/21,Test # 2402,Australia,338,105.4,1st INNINGS,338,0,94,312,0,105.4,0,5,Australia,0,1st INNINGS,1,drawn,2
Sydney,2020/21,Test # 2402,India,244,100.4,1st INNINGS,0,244,-94,0,334,0,100.4,5,Australia,0,1st INNINGS,2,drawn,2
Galle,2020/21,Test # 2403,Sri Lanka,135,46.1,1st INNINGS,135,0,-286,359,0,46.1,0,5,Sri Lanka,0,1st INNINGS,1,England,0
Galle,2020/21,Test # 2403,England,421,117.1,1st INNINGS,0,421,286,0,76,0,117.1,5,Sri Lanka,0,1st INNINGS,2,England,1
Brisbane,2020/21,Test # 2404,Australia,369,115.2,1st INNINGS,369,0,33,294,0,115.2,0,5,Australia,0,1st INNINGS,1,India,0
Brisbane,2020/21,Test # 2404,India,336,111.4,1st INNINGS,0,336,-33,0,329,0,111.4,5,Australia,0,1st INNINGS,2,India,1
Galle,2020/21,Test # 2405,Sri Lanka,381,139.3,1st INNINGS,381,0,37,126,0,139.3,0,4,Sri Lanka,0,1st INNINGS,1,England,0
Galle,2020/21,Test # 2405,England,344,116.1,1st INNINGS,0,344,-37,0,164,0,116.1,4,Sri Lanka,0,1st INNINGS,2,England,1
National,2020/21,Test # 2406,South Africa,220,69.2,1st INNINGS,220,0,-158,245,0,69.2,0,4,South Africa,0,1st INNINGS,2,Pakistan,0
National,2020/21,Test # 2406,Pakistan,378,119.2,1st INNINGS,0,378,158,0,90,0,119.2,4,South Africa,0,1st INNINGS,1,Pakistan,1
Zahur,2020/21,Test # 2407,Bangladesh,430,150.2,1st INNINGS,430,0,171,223,0,150.2,0,5,Bangladesh,0,1st INNINGS,1,West Indies,0
Zahur,2020/21,Test # 2407,West Indies,259,96.1,1st INNINGS,0,259,-171,0,395,0,96.1,5,Bangladesh,0,1st INNINGS,2,West Indies,1
Rawalpindi,2020/21,Test # 2408,Pakistan,272,114.3,1st INNINGS,272,0,71,298,0,114.3,0,5,Pakistan,0,1st INNINGS,1,Pakistan,1
Rawalpindi,2020/21,Test # 2408,South Africa,201,65.4,1st INNINGS,0,201,-71,0,274,0,65.4,5,Pakistan,0,1st INNINGS,2,Pakistan,0
MA,2020/21,Test # 2409,England,578,190.1,1st INNINGS,578,0,241,178,0,190.1,0,5,England,0,1st INNINGS,2,England,1
MA,2020/21,Test # 2409,India,337,95.5,1st INNINGS,0,337,-241,0,192,0,95.5,5,England,0,1st INNINGS,1,England,0
Shere,2020/21,Test # 2410,West Indies,409,142.2,1st INNINGS,409,0,113,117,0,142.2,0,4,West Indies,0,1st INNINGS,2,West Indies,1
Shere,2020/21,Test # 2410,Bangladesh,296,96.5,1st INNINGS,0,296,-113,0,213,0,96.5,4,West Indies,0,1st INNINGS,1,West Indies,0
MA,2020/21,Test # 2411,India,329,95.5,1st INNINGS,329,0,195,286,0,95.5,0,4,India,0,1st INNINGS,1,India,1
MA,2020/21,Test # 2411,England,134,59.5,1st INNINGS,0,134,-195,0,164,0,59.5,4,India,0,1st INNINGS,2,India,0
Narendra,2020/21,Test # 2412,England,112,48.4,1st INNINGS,112,0,-33,81,0,48.4,0,2,England,0,1st INNINGS,2,India,0
Narendra,2020/21,Test # 2412,India,145,53.2,1st INNINGS,0,145,33,0,49,0,53.2,2,England,0,1st INNINGS,1,India,1
Zayed,2020/21,Test # 2413,Afghanistan,131,47,1st INNINGS,131,0,-119,135,0,47,0,2,Afghanistan,0,1st INNINGS,1,Zimbabwe,0
Zayed,2020/21,Test # 2413,Zimbabwe,250,72,1st INNINGS,0,250,119,0,17,0,72,2,Afghanistan,0,1st INNINGS,2,Zimbabwe,1
Narendra,2020/21,Test # 2414,England,205,75.5,1st INNINGS,205,0,-160,135,0,75.5,0,3,England,0,1st INNINGS,2,India,0
Narendra,2020/21,Test # 2414,India,365,114.4,1st INNINGS,0,365,160,0,0,0,114.4,3,England,0,1st INNINGS,1,India,1
Zayed,2020/21,Test # 2415,Afghanistan,545,160.4,1st INNINGS,545,0,258,365,0,160.4,0,5,Afghanistan,0,1st INNINGS,1,Afghanistan,1
Zayed,2020/21,Test # 2415,Zimbabwe,287,91.3,1st INNINGS,0,287,-258,0,108,0,91.3,5,Afghanistan,0,1st INNINGS,2,Afghanistan,0
Sir,2020/21,Test # 2416,Sri Lanka,169,69.4,1st INNINGS,169,0,-102,476,0,69.4,0,5,0,West Indies,1st INNINGS,2,drawn,2
Sir,2020/21,Test # 2416,West Indies,271,103,1st INNINGS,0,271,102,0,236,0,103,5,0,West Indies,1st INNINGS,1,drawn,2
Sir,2020/21,Test # 2417,West Indies,354,111.1,1st INNINGS,354,0,96,280,0,111.1,0,5,0,Sri Lanka,1st INNINGS,1,drawn,2
Sir,2020/21,Test # 2417,Sri Lanka,258,107,1st INNINGS,0,258,-96,0,193,0,107,5,0,Sri Lanka,1st INNINGS,2,drawn,2
Pallekele,2021,Test # 2418,Bangladesh,541,173,1st INNINGS,541,0,-107,100,0,173,0,5,Bangladesh,0,1st INNINGS,2,drawn,2
Pallekele,2021,Test # 2418,Sri Lanka,648,179,1st INNINGS,0,648,107,0,0,0,179,5,Bangladesh,0,1st INNINGS,1,drawn,2
Pallekele,2021,Test # 2419,Sri Lanka,493,159.2,1st INNINGS,493,0,242,194,0,159.2,0,5,Sri Lanka,0,1st INNINGS,1,Sri Lanka,1
Pallekele,2021,Test # 2419,Bangladesh,251,83,1st INNINGS,0,251,-242,0,227,0,83,5,Sri Lanka,0,1st INNINGS,2,Sri Lanka,0
Harare,2021,Test # 2420,Zimbabwe,176,59.1,1st INNINGS,176,0,-250,134,0,59.1,0,3,Zimbabwe,0,1st INNINGS,1,Pakistan,0
Harare,2021,Test # 2420,Pakistan,426,133,1st INNINGS,0,426,250,0,0,0,133,3,Zimbabwe,0,1st INNINGS,2,Pakistan,1
Harare,2021,Test # 2421,Pakistan,510,147.1,1st INNINGS,510,0,378,231,0,147.1,0,4,Pakistan,0,1st INNINGS,2,Pakistan,1
Harare,2021,Test # 2421,Zimbabwe,132,60.4,1st INNINGS,0,132,-378,0,0,0,60.4,4,Pakistan,0,1st INNINGS,1,Pakistan,0
"Lord's,",2021,Test # 2422,New Zealand,378,122.4,1st INNINGS,378,0,103,169,0,122.4,0,5,New Zealand,0,1st INNINGS,2,drawn,2
"Lord's,",2021,Test # 2422,England,275,101.1,1st INNINGS,0,275,-103,0,170,0,101.1,5,New Zealand,0,1st INNINGS,1,drawn,2
"Edgbaston,",2021,Test # 2423,England,303,101,1st INNINGS,303,0,-85,122,0,101,0,4,England,0,1st INNINGS,1,New Zealand,0
"Edgbaston,",2021,Test # 2423,New Zealand,388,119.1,1st INNINGS,0,388,85,0,41,0,119.1,4,England,0,1st INNINGS,2,New Zealand,1
Daren,2021,Test # 2424,West Indies,97,40.5,1st INNINGS,97,0,-225,162,0,40.5,0,3,West Indies,0,1st INNINGS,1,South Africa,0
Daren,2021,Test # 2424,South Africa,322,96.5,1st INNINGS,0,322,225,0,0,0,96.5,3,West Indies,0,1st INNINGS,2,South Africa,1
The,2021,Test # 2425,India,217,92.1,1st INNINGS,217,0,-32,170,0,92.1,0,6,0,New Zealand,1st INNINGS,1,New Zealand,0
The,2021,Test # 2425,New Zealand,249,99.2,1st INNINGS,0,249,32,0,140,0,99.2,6,0,New Zealand,1st INNINGS,2,New Zealand,1
Daren,2021,Test # 2426,South Africa,298,112.4,1st INNINGS,298,0,149,174,0,112.4,0,4,0,West Indies,1st INNINGS,2,South Africa,1
Daren,2021,Test # 2426,West Indies,149,54,1st INNINGS,0,149,-149,0,165,0,54,4,0,West Indies,1st INNINGS,1,South Africa,0
Harare,2021,Test # 2427,Bangladesh,468,126,1st INNINGS,468,0,192,284,0,126,0,5,Bangladesh,0,1st INNINGS,2,Bangladesh,1
Harare,2021,Test # 2427,Zimbabwe,276,111.5,1st INNINGS,0,276,-192,0,256,0,111.5,5,Bangladesh,0,1st INNINGS,1,Bangladesh,0
Trent,2021,Test # 2428,England,183,65.4,1st INNINGS,183,0,-95,303,0,65.4,0,5,England,0,1st INNINGS,1,drawn,2
Trent,2021,Test # 2428,India,278,84.5,1st INNINGS,0,278,95,0,52,0,84.5,5,England,0,1st INNINGS,2,drawn,2
"Lord's,",2021,Test # 2429,India,364,126.1,1st INNINGS,364,0,-27,298,0,126.1,0,5,0,England,1st INNINGS,2,India,1
"Lord's,",2021,Test # 2429,England,391,128,1st INNINGS,0,391,27,0,120,0,128,5,0,England,1st INNINGS,1,India,0
Sabina,2021,Test # 2430,Pakistan,217,70.3,1st INNINGS,217,0,-36,203,0,70.3,0,4,0,West Indies,1st INNINGS,2,West Indies,0
Sabina,2021,Test # 2430,West Indies,253,89.4,1st INNINGS,0,253,36,0,168,0,89.4,4,0,West Indies,1st INNINGS,1,West Indies,1
Sabina,2021,Test # 2431,Pakistan,302,110,1st INNINGS,302,0,152,176,0,110,0,5,0,West Indies,1st INNINGS,2,Pakistan,1
Sabina,2021,Test # 2431,West Indies,150,51.3,1st INNINGS,0,150,-152,0,219,0,51.3,5,0,West Indies,1st INNINGS,1,Pakistan,0
"Headingley,",2021,Test # 2432,India,78,40.4,1st INNINGS,78,0,-354,278,0,40.4,0,4,India,0,1st INNINGS,2,England,0
"Headingley,",2021,Test # 2432,England,432,132.2,1st INNINGS,0,432,354,0,0,0,132.2,4,India,0,1st INNINGS,1,England,1
Kennington,2021,Test # 2433,India,191,61.3,1st INNINGS,191,0,-99,466,0,61.3,0,5,0,England,1st INNINGS,2,India,1
Kennington,2021,Test # 2433,England,290,84,1st INNINGS,0,290,99,0,210,0,84,5,0,England,1st INNINGS,1,India,0
Galle,2021/22,Test # 2434,Sri Lanka,386,133.5,1st INNINGS,386,0,156,191,0,133.5,0,5,Sri Lanka,0,1st INNINGS,1,Sri Lanka,1
Galle,2021/22,Test # 2434,West Indies,230,85.5,1st INNINGS,0,230,-156,0,160,0,85.5,5,Sri Lanka,0,1st INNINGS,2,Sri Lanka,0
Green,2021/22,Test # 2435,India,345,111.1,1st INNINGS,345,0,49,234,0,111.1,0,5,India,0,1st INNINGS,1,drawn,2
Green,2021/22,Test # 2435,New Zealand,296,142.3,1st INNINGS,0,296,-49,0,165,0,142.3,5,India,0,1st INNINGS,2,drawn,2
Zahur,2021/22,Test # 2436,Bangladesh,330,114.4,1st INNINGS,330,0,44,157,0,114.4,0,5,Bangladesh,0,1st INNINGS,1,Pakistan,0
Zahur,2021/22,Test # 2436,Pakistan,286,115.4,1st INNINGS,0,286,-44,0,203,0,115.4,5,Bangladesh,0,1st INNINGS,2,Pakistan,1
Galle,2021/22,Test # 2437,Sri Lanka,204,61.3,1st INNINGS,204,0,-49,345,0,61.3,0,5,Sri Lanka,0,1st INNINGS,1,Sri Lanka,1
Galle,2021/22,Test # 2437,West Indies,253,104.2,1st INNINGS,0,253,49,0,132,0,104.2,5,Sri Lanka,0,1st INNINGS,2,Sri Lanka,0
Wankhede,2021/22,Test # 2438,India,325,109.5,1st INNINGS,325,0,263,276,0,109.5,0,4,India,0,1st INNINGS,1,India,1
Wankhede,2021/22,Test # 2438,New Zealand,62,28.1,1st INNINGS,0,62,-263,0,167,0,28.1,4,India,0,1st INNINGS,2,India,0
Shere,2021/22,Test # 2439,Pakistan,300,98.3,1st INNINGS,300,0,213,205,0,98.3,0,5,Pakistan,0,1st INNINGS,2,Pakistan,1
Shere,2021/22,Test # 2439,Bangladesh,87,32,1st INNINGS,0,87,-213,0,0,0,32,5,Pakistan,0,1st INNINGS,1,Pakistan,0
Brisbane,2021/22,Test # 2440,England,147,50.1,1st INNINGS,147,0,-278,297,0,50.1,0,4,England,0,1st INNINGS,2,Australia,0
Brisbane,2021/22,Test # 2440,Australia,425,104.3,1st INNINGS,0,425,278,0,20,0,104.3,4,England,0,1st INNINGS,1,Australia,1
Adelaide,2021/22,Test # 2441,Australia,473,150.4,1st INNINGS,473,0,237,230,0,150.4,0,5,Australia,0,1st INNINGS,1,Australia,1
Adelaide,2021/22,Test # 2441,England,236,84.1,1st INNINGS,0,236,-237,0,192,0,84.1,5,Australia,0,1st INNINGS,2,Australia,0
Melbourne,2021/22,Test # 2442,England,185,65.1,1st INNINGS,185,0,-82,68,0,65.1,0,3,0,Australia,1st INNINGS,2,Australia,0
Melbourne,2021/22,Test # 2442,Australia,267,87.5,1st INNINGS,0,267,82,0,0,0,87.5,3,0,Australia,1st INNINGS,1,Australia,1
SuperSport,2021/22,Test # 2443,India,327,105.3,1st INNINGS,327,0,130,174,0,105.3,0,5,India,0,1st INNINGS,2,India,1
SuperSport,2021/22,Test # 2443,South Africa,197,62.3,1st INNINGS,0,197,-130,0,191,0,62.3,5,India,0,1st INNINGS,1,India,0
Bay,2021/22,Test # 2444,New Zealand,328,108.1,1st INNINGS,328,0,-130,169,0,108.1,0,5,0,Bangladesh,1st INNINGS,1,Bangladesh,0
Bay,2021/22,Test # 2444,Bangladesh,458,176.2,1st INNINGS,0,458,130,0,42,0,176.2,5,0,Bangladesh,1st INNINGS,2,Bangladesh,1
The,2021/22,Test # 2445,India,202,63.1,1st INNINGS,202,0,-27,266,0,63.1,0,4,India,0,1st INNINGS,2,South Africa,0
The,2021/22,Test # 2445,South Africa,229,79.4,1st INNINGS,0,229,27,0,243,0,79.4,4,India,0,1st INNINGS,1,South Africa,1
Sydney,2021/22,Test # 2446,Australia,416,134,1st INNINGS,416,0,122,265,0,134,0,5,Australia,0,1st INNINGS,1,drawn,2
Sydney,2021/22,Test # 2446,England,294,79.1,1st INNINGS,0,294,-122,0,270,0,79.1,5,Australia,0,1st INNINGS,2,drawn,2
Hagley,2021/22,Test # 2447,New Zealand,521,128.5,1st INNINGS,521,0,395,278,0,128.5,0,3,0,Bangladesh,1st INNINGS,1,New Zealand,1
Hagley,2021/22,Test # 2447,Bangladesh,126,41.2,1st INNINGS,0,126,-395,0,0,0,41.2,3,0,Bangladesh,1st INNINGS,2,New Zealand,0
"Newlands,",2021/22,Test # 2448,India,223,77.3,1st INNINGS,223,0,13,198,0,77.3,0,4,India,0,1st INNINGS,2,South Africa,0
"Newlands,",2021/22,Test # 2448,South Africa,210,76.3,1st INNINGS,0,210,-13,0,212,0,76.3,4,India,0,1st INNINGS,1,South Africa,1
Bellerive,2021/22,Test # 2449,Australia,303,75.4,1st INNINGS,303,0,115,155,0,75.4,0,3,0,England,1st INNINGS,1,Australia,1
Bellerive,2021/22,Test # 2449,England,188,47.4,1st INNINGS,0,188,-115,0,124,0,47.4,3,0,England,1st INNINGS,2,Australia,0
Hagley,2021/22,Test # 2450,South Africa,95,49.2,1st INNINGS,95,0,-387,111,0,49.2,0,3,0,New Zealand,1st INNINGS,2,New Zealand,0
Hagley,2021/22,Test # 2450,New Zealand,482,117.5,1st INNINGS,0,482,387,0,0,0,117.5,3,0,New Zealand,1st INNINGS,1,New Zealand,1
Hagley,2021/22,Test # 2451,South Africa,364,133,1st INNINGS,364,0,71,354,0,133,0,5,South Africa,0,1st INNINGS,2,South Africa,1
Hagley,2021/22,Test # 2451,New Zealand,293,80,1st INNINGS,0,293,-71,0,227,0,80,5,South Africa,0,1st INNINGS,1,South Africa,0
Punjab,2021/22,Test # 2452,India,574,129.2,1st INNINGS,574,0,400,178,0,129.2,0,3,India,0,1st INNINGS,1,India,1
Punjab,2021/22,Test # 2452,Sri Lanka,174,65,1st INNINGS,0,174,-400,0,0,0,65,3,India,0,1st INNINGS,2,India,0
Rawalpindi,2021/22,Test # 2453,Pakistan,476,162,1st INNINGS,476,0,17,252,0,162,0,5,Pakistan,0,1st INNINGS,1,drawn,2
Rawalpindi,2021/22,Test # 2453,Australia,459,140.1,1st INNINGS,0,459,-17,0,0,0,140.1,5,Pakistan,0,1st INNINGS,2,drawn,2
Sir,2021/22,Test # 2454,England,311,100.3,1st INNINGS,311,0,-64,349,0,100.3,0,5,England,0,1st INNINGS,2,drawn,2
Sir,2021/22,Test # 2454,West Indies,375,157.3,1st INNINGS,0,375,64,0,147,0,157.3,5,England,0,1st INNINGS,1,drawn,2
National,2021/22,Test # 2455,Australia,556,189,1st INNINGS,556,0,408,97,0,189,0,5,Australia,0,1st INNINGS,2,drawn,2
National,2021/22,Test # 2455,Pakistan,148,53,1st INNINGS,0,148,-408,0,443,0,53,5,Australia,0,1st INNINGS,1,drawn,2
M,2021/22,Test # 2456,India,252,59.1,1st INNINGS,252,0,143,303,0,59.1,0,3,India,0,1st INNINGS,1,India,1
M,2021/22,Test # 2456,Sri Lanka,109,35.5,1st INNINGS,0,109,-143,0,208,0,35.5,3,India,0,1st INNINGS,2,India,0
Kensington,2021/22,Test # 2457,England,507,150.5,1st INNINGS,507,0,96,185,0,150.5,0,5,England,0,1st INNINGS,2,drawn,2
Kensington,2021/22,Test # 2457,West Indies,411,187.5,1st INNINGS,0,411,-96,0,135,0,187.5,5,England,0,1st INNINGS,1,drawn,2
Gaddafi,2021/22,Test # 2458,Australia,391,133.3,1st INNINGS,391,0,123,227,0,133.3,0,5,Australia,0,1st INNINGS,2,Australia,1
Gaddafi,2021/22,Test # 2458,Pakistan,268,116.4,1st INNINGS,0,268,-123,0,235,0,116.4,5,Australia,0,1st INNINGS,1,Australia,0
National,2021/22,Test # 2459,England,204,89.4,1st INNINGS,204,0,-93,120,0,89.4,0,4,0,West Indies,1st INNINGS,2,West Indies,0
National,2021/22,Test # 2459,West Indies,297,116.3,1st INNINGS,0,297,93,0,28,0,116.3,4,0,West Indies,1st INNINGS,1,West Indies,1
"Kingsmead,",2021/22,Test # 2460,South Africa,367,121,1st INNINGS,367,0,69,204,0,121,0,5,0,Bangladesh,1st INNINGS,1,South Africa,1
"Kingsmead,",2021/22,Test # 2460,Bangladesh,298,115.5,1st INNINGS,0,298,-69,0,53,0,115.5,5,0,Bangladesh,1st INNINGS,2,South Africa,0
St,2021/22,Test # 2461,South Africa,453,136.2,1st INNINGS,453,0,236,176,0,136.2,0,4,South Africa,0,1st INNINGS,1,South Africa,1
St,2021/22,Test # 2461,Bangladesh,217,74.2,1st INNINGS,0,217,-236,0,80,0,74.2,4,South Africa,0,1st INNINGS,2,South Africa,0
Zahur,2022,Test # 2462,Sri Lanka,397,153,1st INNINGS,397,0,-68,260,0,153,0,5,Sri Lanka,0,1st INNINGS,2,drawn,2
Zahur,2022,Test # 2462,Bangladesh,465,170.1,1st INNINGS,0,465,68,0,0,0,170.1,5,Sri Lanka,0,1st INNINGS,1,drawn,2
Shere,2022,Test # 2463,Bangladesh,365,116.2,1st INNINGS,365,0,-141,169,0,116.2,0,5,Bangladesh,0,1st INNINGS,1,Sri Lanka,0
Shere,2022,Test # 2463,Sri Lanka,506,165.1,1st INNINGS,0,506,141,0,29,0,165.1,5,Bangladesh,0,1st INNINGS,2,Sri Lanka,1
"Lord's,",2022,Test # 2464,New Zealand,132,40,1st INNINGS,132,0,-9,285,0,40,0,4,New Zealand,0,1st INNINGS,2,England,0
"Lord's,",2022,Test # 2464,England,141,42.5,1st INNINGS,0,141,9,0,279,0,42.5,4,New Zealand,0,1st INNINGS,1,England,1
Trent,2022,Test # 2465,New Zealand,553,145.3,1st INNINGS,553,0,14,284,0,145.3,0,5,0,England,1st INNINGS,2,England,0
Trent,2022,Test # 2465,England,539,128.2,1st INNINGS,0,539,-14,0,299,0,128.2,5,0,England,1st INNINGS,1,England,1
Sir,2022,Test # 2466,Bangladesh,103,32.5,1st INNINGS,103,0,-162,245,0,32.5,0,4,0,West Indies,1st INNINGS,2,West Indies,0
Sir,2022,Test # 2466,West Indies,265,112.5,1st INNINGS,0,265,162,0,88,0,112.5,4,0,West Indies,1st INNINGS,1,West Indies,1
"Headingley,",2022,Test # 2467,New Zealand,329,117.3,1st INNINGS,329,0,-31,326,0,117.3,0,5,New Zealand,0,1st INNINGS,2,England,0
"Headingley,",2022,Test # 2467,England,360,67,1st INNINGS,0,360,31,0,296,0,67,5,New Zealand,0,1st INNINGS,1,England,1
Daren,2022,Test # 2468,Bangladesh,234,64.2,1st INNINGS,234,0,-174,186,0,64.2,0,4,0,West Indies,1st INNINGS,2,West Indies,0
Daren,2022,Test # 2468,West Indies,408,126.3,1st INNINGS,0,408,174,0,13,0,126.3,4,0,West Indies,1st INNINGS,1,West Indies,1
Galle,2022,Test # 2469,Sri Lanka,212,59,1st INNINGS,212,0,-109,113,0,59,0,3,Sri Lanka,0,1st INNINGS,1,Australia,0
Galle,2022,Test # 2469,Australia,321,70.5,1st INNINGS,0,321,109,0,0,0,70.5,3,Sri Lanka,0,1st INNINGS,2,Australia,1
"Edgbaston,",2022,Test # 2470,India,416,84.5,1st INNINGS,416,0,132,245,0,84.5,0,5,0,England,1st INNINGS,2,England,0
"Edgbaston,",2022,Test # 2470,England,284,61.3,1st INNINGS,0,284,-132,0,378,0,61.3,5,0,England,1st INNINGS,1,England,1
Galle,2022,Test # 2471,Australia,364,110,1st INNINGS,364,0,-190,151,0,110,0,4,Australia,0,1st INNINGS,2,Sri Lanka,0
Galle,2022,Test # 2471,Sri Lanka,554,181,1st INNINGS,0,554,190,0,0,0,181,4,Australia,0,1st INNINGS,1,Sri Lanka,1
Galle,2022,Test # 2472,Sri Lanka,222,66.1,1st INNINGS,222,0,4,337,0,66.1,0,5,Sri Lanka,0,1st INNINGS,1,Pakistan,0
Galle,2022,Test # 2472,Pakistan,218,90.5,1st INNINGS,0,218,-4,0,344,0,90.5,5,Sri Lanka,0,1st INNINGS,2,Pakistan,1
